city,country,month_year,max_temp_c,min_temp_c,avg_temp_c,date
Paris,France,June      2023,28.4,17.4,21.3,2023-06-18
Paris,France,June      2023,25.9,16.8,20.9,2023-06-19
Paris,France,June      2023,24.9,16.7,20.5,2023-06-20
Paris,France,June      2023,27.1,17.4,21.9,2023-06-21
Paris,France,June      2023,20.8,15.6,17.9,2023-06-22
Paris,France,June      2023,26.2,13.7,20.1,2023-06-23
Paris,France,June      2023,28.5,15.0,21.9,2023-06-24
Paris,France,June      2023,31.8,16.8,24.6,2023-06-25
Paris,France,June      2023,23.8,16.3,19.8,2023-06-26
Paris,France,June      2023,24.5,13.4,19.2,2023-06-27
Paris,France,June      2023,25.1,15.0,20.5,2023-06-28
Paris,France,June      2023,25.2,17.2,20.8,2023-06-29
Paris,France,June      2023,23.6,13.9,18.6,2023-06-30
Paris,France,July      2023,23.1,15.2,18.6,2023-07-01
Paris,France,July      2023,22.5,13.4,18.1,2023-07-02
Paris,France,July      2023,23.9,14.2,18.6,2023-07-03
Paris,France,July      2023,23.2,12.6,18.0,2023-07-04
Paris,France,July      2023,21.2,11.4,16.7,2023-07-05
Paris,France,July      2023,25.0,12.8,19.3,2023-07-06
Paris,France,July      2023,30.6,15.8,23.5,2023-07-07
Paris,France,July      2023,32.0,18.6,25.0,2023-07-08
Paris,France,July      2023,28.4,19.2,22.1,2023-07-09
Paris,France,July      2023,29.5,17.9,23.4,2023-07-10
Paris,France,July      2023,30.6,17.8,24.4,2023-07-11
Paris,France,July      2023,25.6,16.5,21.0,2023-07-12
Paris,France,July      2023,25.5,15.4,20.4,2023-07-13
Paris,France,July      2023,30.5,15.1,23.0,2023-07-14
Paris,France,July      2023,24.7,18.9,21.2,2023-07-15
Paris,France,July      2023,23.8,14.9,19.9,2023-07-16
Paris,France,July      2023,25.6,15.1,20.4,2023-07-17
Paris,France,July      2023,29.7,14.4,22.3,2023-07-18
Paris,France,July      2023,25.6,15.5,21.0,2023-07-19
Paris,France,July      2023,26.3,14.2,20.1,2023-07-20
Paris,France,July      2023,25.1,16.2,19.5,2023-07-21
Paris,France,July      2023,26.3,13.9,20.2,2023-07-22
Paris,France,July      2023,21.5,16.5,19.0,2023-07-23
Paris,France,July      2023,23.6,17.1,19.9,2023-07-24
Paris,France,July      2023,21.0,13.8,16.9,2023-07-25
Paris,France,July      2023,23.6,13.3,18.8,2023-07-26
Paris,France,July      2023,22.3,17.8,19.6,2023-07-27
Paris,France,July      2023,22.7,17.3,19.5,2023-07-28
Paris,France,July      2023,24.2,16.6,20.1,2023-07-29
Paris,France,July      2023,23.4,14.7,19.4,2023-07-30
Paris,France,July      2023,21.8,17.0,19.0,2023-07-31
Paris,France,August    2023,22.1,16.4,19.1,2023-08-01
Paris,France,August    2023,23.3,16.1,19.4,2023-08-02
Paris,France,August    2023,19.4,15.3,17.1,2023-08-03
Paris,France,August    2023,22.7,13.1,17.3,2023-08-04
Paris,France,August    2023,18.2,13.0,15.5,2023-08-05
Paris,France,August    2023,20.1,13.5,16.2,2023-08-06
Paris,France,August    2023,21.3,12.2,16.8,2023-08-07
Paris,France,August    2023,22.8,13.6,18.2,2023-08-08
Paris,France,August    2023,23.4,15.2,19.6,2023-08-09
Paris,France,August    2023,26.9,15.0,21.2,2023-08-10
Paris,France,August    2023,28.6,17.9,22.7,2023-08-11
Paris,France,August    2023,26.3,19.4,21.6,2023-08-12
Paris,France,August    2023,24.6,16.1,20.4,2023-08-13
Paris,France,August    2023,28.6,16.1,21.9,2023-08-14
Paris,France,August    2023,25.3,18.0,21.9,2023-08-15
Paris,France,August    2023,26.6,17.1,21.5,2023-08-16
Paris,France,August    2023,27.8,18.0,22.9,2023-08-17
Paris,France,August    2023,30.6,19.3,24.8,2023-08-18
Paris,France,August    2023,27.9,22.2,24.8,2023-08-19
Paris,France,August    2023,30.2,18.5,24.5,2023-08-20
Paris,France,August    2023,28.4,18.5,23.2,2023-08-21
Paris,France,August    2023,30.8,18.2,24.0,2023-08-22
Paris,France,August    2023,31.2,18.8,24.5,2023-08-23
Paris,France,August    2023,30.1,20.8,24.9,2023-08-24
Paris,France,August    2023,23.5,18.1,20.7,2023-08-25
Paris,France,August    2023,23.9,15.0,19.1,2023-08-26
Paris,France,August    2023,21.0,13.7,17.2,2023-08-27
Paris,France,August    2023,22.0,14.2,17.6,2023-08-28
Paris,France,August    2023,21.9,13.1,17.2,2023-08-29
Paris,France,August    2023,22.3,14.0,17.6,2023-08-30
Paris,France,August    2023,18.4,12.8,15.8,2023-08-31
Paris,France,September 2023,23.8,16.0,19.4,2023-09-01
Paris,France,September 2023,27.7,16.3,21.7,2023-09-02
Paris,France,September 2023,29.6,18.2,23.6,2023-09-03
Paris,France,September 2023,29.6,18.3,23.6,2023-09-04
Paris,France,September 2023,34.2,19.2,26.2,2023-09-05
Paris,France,September 2023,33.1,21.7,26.8,2023-09-06
Paris,France,September 2023,33.4,19.6,26.2,2023-09-07
Paris,France,September 2023,35.2,22.9,28.6,2023-09-08
Paris,France,September 2023,34.1,23.1,28.2,2023-09-09
Paris,France,September 2023,34.6,22.8,28.3,2023-09-10
Paris,France,September 2023,28.4,21.7,24.9,2023-09-11
Paris,France,September 2023,20.4,18.2,18.8,2023-09-12
Paris,France,September 2023,21.0,16.1,18.9,2023-09-13
Paris,France,September 2023,25.2,18.1,21.6,2023-09-14
Paris,France,September 2023,28.2,16.3,21.9,2023-09-15
Paris,France,September 2023,27.1,17.9,21.5,2023-09-16
Paris,France,September 2023,27.8,17.3,22.2,2023-09-17
Paris,France,September 2023,24.5,17.2,20.8,2023-09-18
Paris,France,September 2023,22.6,14.9,18.6,2023-09-19
Paris,France,September 2023,24.9,16.0,20.3,2023-09-20
Paris,France,September 2023,20.2,14.6,17.0,2023-09-21
Paris,France,September 2023,19.4,11.8,15.0,2023-09-22
Paris,France,September 2023,18.2,11.1,14.7,2023-09-23
Paris,France,September 2023,21.3,11.4,16.2,2023-09-24
Paris,France,September 2023,24.2,13.3,18.4,2023-09-25
Paris,France,September 2023,24.9,15.9,20.1,2023-09-26
Paris,France,September 2023,26.2,16.8,21.2,2023-09-27
Paris,France,September 2023,24.2,16.2,20.2,2023-09-28
Paris,France,September 2023,23.6,16.0,20.0,2023-09-29
Paris,France,September 2023,21.9,12.6,17.1,2023-09-30
Paris,France,October   2023,27.0,15.2,20.7,2023-10-01
Paris,France,October   2023,28.8,17.7,22.9,2023-10-02
Paris,France,October   2023,23.4,14.7,19.0,2023-10-03
Paris,France,October   2023,19.1,12.7,15.6,2023-10-04
Paris,France,October   2023,19.8,12.8,16.3,2023-10-05
Paris,France,October   2023,21.8,13.7,17.4,2023-10-06
Paris,France,October   2023,24.5,13.8,18.7,2023-10-07
Paris,France,October   2023,25.3,15.8,20.0,2023-10-08
Paris,France,October   2023,25.8,15.8,20.4,2023-10-09
Paris,France,October   2023,27.9,16.6,21.5,2023-10-10
Paris,France,October   2023,25.4,17.1,21.2,2023-10-11
Paris,France,October   2023,24.4,18.5,21.0,2023-10-12
Paris,France,October   2023,27.1,18.4,21.4,2023-10-13
Paris,France,October   2023,18.7,12.3,14.5,2023-10-14
Paris,France,October   2023,14.0,9.7,12.2,2023-10-15
Paris,France,October   2023,14.1,6.8,10.0,2023-10-16
Paris,France,October   2023,17.6,6.4,11.9,2023-10-17
Paris,France,October   2023,22.1,14.4,16.9,2023-10-18
Paris,France,October   2023,18.4,14.2,15.5,2023-10-19
Paris,France,October   2023,17.4,13.9,15.5,2023-10-20
Paris,France,October   2023,14.2,10.8,12.5,2023-10-21
Paris,France,October   2023,16.9,12.1,13.9,2023-10-22
Paris,France,October   2023,16.1,11.4,13.6,2023-10-23
Paris,France,October   2023,16.5,10.9,13.4,2023-10-24
Paris,France,October   2023,13.8,11.3,12.8,2023-10-25
Paris,France,October   2023,15.8,11.3,13.0,2023-10-26
Paris,France,October   2023,15.5,11.0,12.8,2023-10-27
Paris,France,October   2023,14.5,10.9,12.8,2023-10-28
Paris,France,October   2023,14.2,12.6,13.2,2023-10-29
Paris,France,October   2023,12.6,10.7,12.0,2023-10-30
Paris,France,October   2023,14.7,9.0,11.7,2023-10-31
Paris,France,November  2023,13.8,11.1,12.3,2023-11-01
Paris,France,November  2023,12.9,9.1,11.3,2023-11-02
Paris,France,November  2023,12.1,6.3,8.9,2023-11-03
Paris,France,November  2023,13.3,7.7,10.1,2023-11-04
Paris,France,November  2023,13.3,10.4,11.6,2023-11-05
Paris,France,November  2023,13.5,8.9,10.6,2023-11-06
Paris,France,November  2023,12.5,7.6,9.8,2023-11-07
Paris,France,November  2023,12.6,7.6,10.1,2023-11-08
Paris,France,November  2023,12.6,7.9,10.5,2023-11-09
Paris,France,November  2023,11.0,6.6,8.8,2023-11-10
Paris,France,November  2023,11.4,6.7,8.7,2023-11-11
Paris,France,November  2023,12.9,7.1,10.0,2023-11-12
Paris,France,November  2023,16.6,11.8,14.5,2023-11-13
Paris,France,November  2023,14.0,11.1,12.3,2023-11-14
Paris,France,November  2023,13.4,9.5,11.4,2023-11-15
Paris,France,November  2023,13.0,8.9,10.5,2023-11-16
Paris,France,November  2023,11.0,7.4,8.8,2023-11-17
Paris,France,November  2023,13.4,8.6,10.4,2023-11-18
Paris,France,November  2023,15.0,11.7,13.4,2023-11-19
Paris,France,November  2023,12.3,9.9,10.9,2023-11-20
Paris,France,November  2023,12.1,7.8,9.5,2023-11-21
Paris,France,November  2023,9.6,5.9,7.6,2023-11-22
Paris,France,November  2023,11.9,6.8,9.8,2023-11-23
Paris,France,November  2023,11.1,4.9,9.1,2023-11-24
Paris,France,November  2023,7.3,4.0,5.4,2023-11-25
Paris,France,November  2023,7.0,4.5,5.6,2023-11-26
Paris,France,November  2023,8.7,4.4,6.1,2023-11-27
Paris,France,November  2023,7.7,3.7,6.2,2023-11-28
Paris,France,November  2023,7.1,4.1,5.3,2023-11-29
Paris,France,November  2023,5.0,3.3,4.1,2023-11-30
Paris,France,December  2023,4.4,-0.4,2.6,2023-12-01
Paris,France,December  2023,3.2,-1.1,0.6,2023-12-02
Paris,France,December  2023,3.5,-0.3,1.6,2023-12-03
Paris,France,December  2023,8.0,1.7,5.0,2023-12-04
Paris,France,December  2023,7.1,5.1,6.5,2023-12-05
Paris,France,December  2023,7.3,4.1,5.9,2023-12-06
Paris,France,December  2023,6.7,3.9,5.3,2023-12-07
Paris,France,December  2023,10.1,6.5,8.0,2023-12-08
Paris,France,December  2023,13.0,6.5,9.0,2023-12-09
Paris,France,December  2023,13.1,7.2,9.6,2023-12-10
Paris,France,December  2023,12.6,10.5,11.6,2023-12-11
Paris,France,December  2023,12.6,9.5,10.8,2023-12-12
Paris,France,December  2023,10.4,7.6,9.2,2023-12-13
Paris,France,December  2023,8.5,7.2,7.9,2023-12-14
Paris,France,December  2023,9.9,6.7,7.9,2023-12-15
Paris,France,December  2023,8.6,4.9,6.5,2023-12-16
Paris,France,December  2023,8.8,4.5,6.3,2023-12-17
Paris,France,December  2023,8.5,4.1,5.8,2023-12-18
Paris,France,December  2023,9.2,3.8,6.4,2023-12-19
Paris,France,December  2023,9.0,5.4,7.3,2023-12-20
Paris,France,December  2023,11.6,9.2,10.5,2023-12-21
Paris,France,December  2023,11.6,9.3,10.5,2023-12-22
Paris,France,December  2023,10.6,7.1,9.1,2023-12-23
Paris,France,December  2023,11.4,7.8,9.8,2023-12-24
Paris,France,December  2023,11.6,9.3,10.6,2023-12-25
Paris,France,December  2023,11.6,9.3,10.4,2023-12-26
Paris,France,December  2023,10.3,7.9,9.1,2023-12-27
Paris,France,December  2023,10.9,9.0,9.9,2023-12-28
Paris,France,December  2023,11.0,8.6,9.8,2023-12-29
Paris,France,December  2023,10.8,7.3,9.2,2023-12-30
Paris,France,December  2023,10.9,7.5,9.1,2023-12-31
Paris,France,January   2024,9.6,6.3,7.9,2024-01-01
Paris,France,January   2024,11.6,9.0,10.6,2024-01-02
Paris,France,January   2024,12.0,9.8,10.9,2024-01-03
Paris,France,January   2024,10.7,7.3,9.3,2024-01-04
Paris,France,January   2024,10.3,6.2,8.0,2024-01-05
Paris,France,January   2024,6.4,5.1,5.7,2024-01-06
Paris,France,January   2024,4.7,0.0,2.6,2024-01-07
Paris,France,January   2024,0.7,-2.1,-0.8,2024-01-08
Paris,France,January   2024,0.9,-1.5,-0.5,2024-01-09
Paris,France,January   2024,1.4,-1.5,-0.7,2024-01-10
Paris,France,January   2024,3.4,-0.6,0.6,2024-01-11
Paris,France,January   2024,4.6,-0.6,1.1,2024-01-12
Paris,France,January   2024,3.3,-0.7,0.8,2024-01-13
Paris,France,January   2024,3.4,-0.5,1.1,2024-01-14
Paris,France,January   2024,3.4,-0.1,1.7,2024-01-15
Paris,France,January   2024,1.9,-1.0,0.1,2024-01-16
Paris,France,January   2024,12.0,0.5,5.8,2024-01-17
Paris,France,January   2024,1.0,-2.7,-0.5,2024-01-18
Paris,France,January   2024,0.9,-3.1,-1.7,2024-01-19
Paris,France,January   2024,0.4,-3.8,-2.2,2024-01-20
Paris,France,January   2024,7.1,-0.8,3.2,2024-01-21
Paris,France,January   2024,11.9,7.0,9.2,2024-01-22
Paris,France,January   2024,12.8,5.7,8.5,2024-01-23
Paris,France,January   2024,13.1,10.4,12.2,2024-01-24
Paris,France,January   2024,11.9,10.3,11.0,2024-01-25
Paris,France,January   2024,11.7,5.6,9.7,2024-01-26
Paris,France,January   2024,7.8,2.5,4.8,2024-01-27
Paris,France,January   2024,10.3,3.7,6.5,2024-01-28
Paris,France,January   2024,11.8,6.5,8.6,2024-01-29
Paris,France,January   2024,11.4,7.2,9.1,2024-01-30
Paris,France,January   2024,11.4,4.8,7.5,2024-01-31
Paris,France,February  2024,9.4,6.6,8.4,2024-02-01
Paris,France,February  2024,11.7,4.7,7.9,2024-02-02
Paris,France,February  2024,13.7,9.6,11.3,2024-02-03
Paris,France,February  2024,13.2,10.1,11.3,2024-02-04
Paris,France,February  2024,13.7,6.7,9.7,2024-02-05
Paris,France,February  2024,13.1,9.8,11.0,2024-02-06
Paris,France,February  2024,11.8,10.8,11.1,2024-02-07
Paris,France,February  2024,12.5,10.5,11.7,2024-02-08
Paris,France,February  2024,12.7,10.3,11.3,2024-02-09
Paris,France,February  2024,10.0,7.9,8.8,2024-02-10
Paris,France,February  2024,10.3,6.5,8.2,2024-02-11
Paris,France,February  2024,11.1,5.4,7.7,2024-02-12
Paris,France,February  2024,11.4,4.6,7.9,2024-02-13
Paris,France,February  2024,13.5,9.1,10.9,2024-02-14
Paris,France,February  2024,16.1,10.0,12.5,2024-02-15
Paris,France,February  2024,14.0,9.2,11.7,2024-02-16
Paris,France,February  2024,13.5,6.6,9.7,2024-02-17
Paris,France,February  2024,10.1,8.0,8.8,2024-02-18
Paris,France,February  2024,12.9,8.5,10.5,2024-02-19
Paris,France,February  2024,12.0,6.9,9.2,2024-02-20
Paris,France,February  2024,10.7,8.6,9.4,2024-02-21
Paris,France,February  2024,12.1,6.0,10.4,2024-02-22
Paris,France,February  2024,8.7,4.3,5.7,2024-02-23
Paris,France,February  2024,9.1,1.9,4.9,2024-02-24
Paris,France,February  2024,7.8,4.3,6.2,2024-02-25
Paris,France,February  2024,8.4,6.1,7.2,2024-02-26
Paris,France,February  2024,9.7,4.4,6.6,2024-02-27
Paris,France,February  2024,11.3,3.3,7.2,2024-02-28
Paris,France,February  2024,9.1,5.6,8.1,2024-02-29
Paris,France,March     2024,8.4,4.5,6.5,2024-03-01
Paris,France,March     2024,7.9,5.1,6.3,2024-03-02
Paris,France,March     2024,9.0,4.4,6.6,2024-03-03
Paris,France,March     2024,10.8,3.1,6.7,2024-03-04
Paris,France,March     2024,9.3,5.3,6.6,2024-03-05
Paris,France,March     2024,10.0,5.0,7.6,2024-03-06
Paris,France,March     2024,12.7,3.4,7.8,2024-03-07
Paris,France,March     2024,13.8,3.9,8.5,2024-03-08
Paris,France,March     2024,12.0,7.2,8.9,2024-03-09
Paris,France,March     2024,11.4,7.2,8.9,2024-03-10
Paris,France,March     2024,9.4,6.6,7.7,2024-03-11
Paris,France,March     2024,11.2,7.8,9.1,2024-03-12
Paris,France,March     2024,14.9,8.0,11.0,2024-03-13
Paris,France,March     2024,16.4,7.7,11.8,2024-03-14
Paris,France,March     2024,14.8,10.8,12.5,2024-03-15
Paris,France,March     2024,14.7,9.8,11.9,2024-03-16
Paris,France,March     2024,12.8,10.7,11.6,2024-03-17
Paris,France,March     2024,16.9,9.5,13.2,2024-03-18
Paris,France,March     2024,19.0,12.0,14.9,2024-03-19
Paris,France,March     2024,17.7,10.3,13.9,2024-03-20
Paris,France,March     2024,18.5,10.9,14.6,2024-03-21
Paris,France,March     2024,19.3,10.5,14.7,2024-03-22
Paris,France,March     2024,9.9,5.7,7.5,2024-03-23
Paris,France,March     2024,10.0,4.6,6.8,2024-03-24
Paris,France,March     2024,11.4,4.2,7.8,2024-03-25
Paris,France,March     2024,9.9,6.2,8.4,2024-03-26
Paris,France,March     2024,12.5,5.8,8.2,2024-03-27
Paris,France,March     2024,11.0,4.8,8.3,2024-03-28
Paris,France,March     2024,13.0,8.5,10.2,2024-03-29
Paris,France,March     2024,11.7,7.2,8.6,2024-03-30
Paris,France,March     2024,10.0,6.0,8.0,2024-03-31
Paris,France,April     2024,14.1,7.2,9.6,2024-04-01
Paris,France,April     2024,15.3,8.2,11.0,2024-04-02
Paris,France,April     2024,16.6,9.4,11.9,2024-04-03
Paris,France,April     2024,16.5,11.5,13.3,2024-04-04
Paris,France,April     2024,16.4,12.0,14.3,2024-04-05
Paris,France,April     2024,25.1,12.3,17.3,2024-04-06
Paris,France,April     2024,15.7,12.3,13.4,2024-04-07
Paris,France,April     2024,21.6,11.1,15.2,2024-04-08
Paris,France,April     2024,11.6,7.6,9.6,2024-04-09
Paris,France,April     2024,15.5,5.7,10.6,2024-04-10
Paris,France,April     2024,16.7,10.2,13.4,2024-04-11
Paris,France,April     2024,22.2,13.9,17.5,2024-04-12
Paris,France,April     2024,24.0,13.3,18.4,2024-04-13
Paris,France,April     2024,18.7,11.7,15.0,2024-04-14
Paris,France,April     2024,13.1,7.8,10.3,2024-04-15
Paris,France,April     2024,13.6,6.6,9.3,2024-04-16
Prague,Czech Republic,April     2023,11.2,7.0,8.8,2023-04-18
Prague,Czech Republic,April     2023,6.9,3.5,5.6,2023-04-19
Prague,Czech Republic,April     2023,13.2,1.6,6.9,2023-04-20
Prague,Czech Republic,April     2023,15.8,4.2,10.7,2023-04-21
Prague,Czech Republic,April     2023,18.6,5.5,12.5,2023-04-22
Prague,Czech Republic,April     2023,15.8,7.0,11.6,2023-04-23
Prague,Czech Republic,April     2023,14.9,8.0,11.2,2023-04-24
Prague,Czech Republic,April     2023,10.4,3.9,7.2,2023-04-25
Prague,Czech Republic,April     2023,11.0,1.7,6.3,2023-04-26
Prague,Czech Republic,April     2023,12.7,2.5,8.2,2023-04-27
Prague,Czech Republic,April     2023,16.5,3.6,9.6,2023-04-28
Prague,Czech Republic,April     2023,15.5,7.9,11.9,2023-04-29
Prague,Czech Republic,April     2023,14.3,7.2,10.9,2023-04-30
Prague,Czech Republic,May       2023,16.9,3.4,10.9,2023-05-01
Prague,Czech Republic,May       2023,15.3,6.9,11.3,2023-05-02
Prague,Czech Republic,May       2023,13.7,5.5,9.1,2023-05-03
Prague,Czech Republic,May       2023,15.3,4.1,10.3,2023-05-04
Prague,Czech Republic,May       2023,20.2,6.5,13.7,2023-05-05
Prague,Czech Republic,May       2023,17.8,9.6,12.7,2023-05-06
Prague,Czech Republic,May       2023,16.2,7.6,12.0,2023-05-07
Prague,Czech Republic,May       2023,14.2,3.4,8.9,2023-05-08
Prague,Czech Republic,May       2023,18.8,2.6,11.1,2023-05-09
Prague,Czech Republic,May       2023,15.3,7.2,11.6,2023-05-10
Prague,Czech Republic,May       2023,17.0,10.4,13.8,2023-05-11
Prague,Czech Republic,May       2023,13.8,8.6,11.3,2023-05-12
Prague,Czech Republic,May       2023,16.0,7.9,11.9,2023-05-13
Prague,Czech Republic,May       2023,16.5,6.6,11.9,2023-05-14
Prague,Czech Republic,May       2023,17.0,8.6,12.2,2023-05-15
Prague,Czech Republic,May       2023,13.6,8.1,10.9,2023-05-16
Prague,Czech Republic,May       2023,11.6,7.1,8.9,2023-05-17
Prague,Czech Republic,May       2023,14.7,5.9,10.0,2023-05-18
Prague,Czech Republic,May       2023,14.0,7.9,10.7,2023-05-19
Prague,Czech Republic,May       2023,21.1,7.3,15.1,2023-05-20
Prague,Czech Republic,May       2023,24.5,12.2,18.3,2023-05-21
Prague,Czech Republic,May       2023,24.5,11.8,18.5,2023-05-22
Prague,Czech Republic,May       2023,20.3,12.3,16.2,2023-05-23
Prague,Czech Republic,May       2023,15.8,9.1,12.3,2023-05-24
Prague,Czech Republic,May       2023,20.2,6.1,13.2,2023-05-25
Prague,Czech Republic,May       2023,20.4,9.0,14.7,2023-05-26
Prague,Czech Republic,May       2023,20.3,6.8,13.7,2023-05-27
Prague,Czech Republic,May       2023,20.0,7.7,14.4,2023-05-28
Prague,Czech Republic,May       2023,21.8,9.9,16.0,2023-05-29
Prague,Czech Republic,May       2023,20.3,10.8,15.8,2023-05-30
Prague,Czech Republic,May       2023,23.3,8.2,15.8,2023-05-31
Prague,Czech Republic,June      2023,23.3,10.4,17.3,2023-06-01
Prague,Czech Republic,June      2023,20.1,10.2,15.1,2023-06-02
Prague,Czech Republic,June      2023,19.4,7.8,13.4,2023-06-03
Prague,Czech Republic,June      2023,20.9,6.9,14.7,2023-06-04
Prague,Czech Republic,June      2023,20.6,9.9,15.5,2023-06-05
Prague,Czech Republic,June      2023,17.4,12.3,14.4,2023-06-06
Prague,Czech Republic,June      2023,21.2,11.7,16.5,2023-06-07
Prague,Czech Republic,June      2023,22.2,12.6,17.6,2023-06-08
Prague,Czech Republic,June      2023,23.0,13.6,18.4,2023-06-09
Prague,Czech Republic,June      2023,22.4,13.3,18.1,2023-06-10
Prague,Czech Republic,June      2023,22.4,13.0,17.6,2023-06-11
Prague,Czech Republic,June      2023,20.4,10.2,15.7,2023-06-12
Prague,Czech Republic,June      2023,17.6,8.8,13.6,2023-06-13
Prague,Czech Republic,June      2023,19.6,8.7,14.9,2023-06-14
Prague,Czech Republic,June      2023,21.2,9.5,15.8,2023-06-15
Prague,Czech Republic,June      2023,21.0,11.2,15.8,2023-06-16
Prague,Czech Republic,June      2023,21.9,10.6,16.8,2023-06-17
Prague,Czech Republic,June      2023,26.0,12.0,19.0,2023-06-18
Prague,Czech Republic,June      2023,29.4,13.5,20.9,2023-06-19
Prague,Czech Republic,June      2023,30.4,15.4,23.3,2023-06-20
Prague,Czech Republic,June      2023,30.2,19.3,24.2,2023-06-21
Prague,Czech Republic,June      2023,31.4,17.6,24.7,2023-06-22
Prague,Czech Republic,June      2023,22.0,15.7,19.3,2023-06-23
Prague,Czech Republic,June      2023,24.7,12.9,18.3,2023-06-24
Prague,Czech Republic,June      2023,25.1,12.9,19.7,2023-06-25
Prague,Czech Republic,June      2023,28.2,15.1,22.1,2023-06-26
Prague,Czech Republic,June      2023,21.7,14.4,17.8,2023-06-27
Prague,Czech Republic,June      2023,23.1,11.0,16.8,2023-06-28
Prague,Czech Republic,June      2023,26.9,11.8,19.6,2023-06-29
Prague,Czech Republic,June      2023,23.0,14.8,18.9,2023-06-30
Prague,Czech Republic,July      2023,26.1,15.7,20.0,2023-07-01
Prague,Czech Republic,July      2023,24.5,15.3,19.4,2023-07-02
Prague,Czech Republic,July      2023,24.0,12.8,19.4,2023-07-03
Prague,Czech Republic,July      2023,25.8,14.9,20.1,2023-07-04
Prague,Czech Republic,July      2023,24.8,14.7,20.2,2023-07-05
Prague,Czech Republic,July      2023,25.0,13.0,19.5,2023-07-06
Prague,Czech Republic,July      2023,28.3,13.2,21.1,2023-07-07
Prague,Czech Republic,July      2023,30.4,14.1,23.0,2023-07-08
Prague,Czech Republic,July      2023,32.6,16.1,24.6,2023-07-09
Prague,Czech Republic,July      2023,31.5,18.8,24.3,2023-07-10
Prague,Czech Republic,July      2023,31.0,16.3,24.0,2023-07-11
Prague,Czech Republic,July      2023,29.4,20.1,24.3,2023-07-12
Prague,Czech Republic,July      2023,27.0,17.5,22.1,2023-07-13
Prague,Czech Republic,July      2023,27.8,14.8,22.0,2023-07-14
Prague,Czech Republic,July      2023,35.2,15.9,26.0,2023-07-15
Prague,Czech Republic,July      2023,28.8,20.4,24.6,2023-07-16
Prague,Czech Republic,July      2023,29.0,16.8,22.7,2023-07-17
Prague,Czech Republic,July      2023,28.9,15.1,22.1,2023-07-18
Prague,Czech Republic,July      2023,29.3,15.5,22.1,2023-07-19
Prague,Czech Republic,July      2023,25.4,14.6,19.8,2023-07-20
Prague,Czech Republic,July      2023,26.0,14.7,19.5,2023-07-21
Prague,Czech Republic,July      2023,23.8,13.2,18.5,2023-07-22
Prague,Czech Republic,July      2023,28.9,14.5,22.1,2023-07-23
Prague,Czech Republic,July      2023,28.8,17.0,22.5,2023-07-24
Prague,Czech Republic,July      2023,23.1,14.2,18.8,2023-07-25
Prague,Czech Republic,July      2023,20.4,12.3,15.8,2023-07-26
Prague,Czech Republic,July      2023,22.7,11.5,16.9,2023-07-27
Prague,Czech Republic,July      2023,25.3,14.3,18.8,2023-07-28
Prague,Czech Republic,July      2023,25.8,16.1,20.3,2023-07-29
Prague,Czech Republic,July      2023,25.5,15.4,19.5,2023-07-30
Prague,Czech Republic,July      2023,22.8,13.3,18.0,2023-07-31
Prague,Czech Republic,August    2023,19.8,15.6,17.8,2023-08-01
Prague,Czech Republic,August    2023,20.1,14.1,17.1,2023-08-02
Prague,Czech Republic,August    2023,22.7,15.9,19.0,2023-08-03
Prague,Czech Republic,August    2023,23.1,15.1,18.8,2023-08-04
Prague,Czech Republic,August    2023,18.1,15.0,16.5,2023-08-05
Prague,Czech Republic,August    2023,19.3,12.8,15.2,2023-08-06
Prague,Czech Republic,August    2023,14.5,11.2,12.8,2023-08-07
Prague,Czech Republic,August    2023,19.5,10.1,15.1,2023-08-08
Prague,Czech Republic,August    2023,20.3,12.8,15.9,2023-08-09
Prague,Czech Republic,August    2023,21.9,11.2,16.3,2023-08-10
Prague,Czech Republic,August    2023,25.6,12.8,19.3,2023-08-11
Prague,Czech Republic,August    2023,29.9,15.2,22.5,2023-08-12
Prague,Czech Republic,August    2023,28.5,18.0,22.9,2023-08-13
Prague,Czech Republic,August    2023,30.5,19.6,24.5,2023-08-14
Prague,Czech Republic,August    2023,31.5,18.3,24.6,2023-08-15
Prague,Czech Republic,August    2023,29.0,19.4,24.0,2023-08-16
Prague,Czech Republic,August    2023,29.8,18.8,23.0,2023-08-17
Prague,Czech Republic,August    2023,28.8,18.6,23.9,2023-08-18
Prague,Czech Republic,August    2023,31.2,19.0,24.7,2023-08-19
Prague,Czech Republic,August    2023,32.3,20.1,25.7,2023-08-20
Prague,Czech Republic,August    2023,31.7,20.7,25.4,2023-08-21
Prague,Czech Republic,August    2023,31.9,19.8,25.3,2023-08-22
Prague,Czech Republic,August    2023,29.5,19.5,23.9,2023-08-23
Prague,Czech Republic,August    2023,30.4,18.7,24.2,2023-08-24
Prague,Czech Republic,August    2023,33.7,20.9,26.8,2023-08-25
Prague,Czech Republic,August    2023,26.3,17.5,21.8,2023-08-26
Prague,Czech Republic,August    2023,22.8,13.4,17.7,2023-08-27
Prague,Czech Republic,August    2023,19.0,12.0,15.2,2023-08-28
Prague,Czech Republic,August    2023,14.7,11.6,13.2,2023-08-29
Prague,Czech Republic,August    2023,19.4,12.4,14.7,2023-08-30
Prague,Czech Republic,August    2023,20.8,12.3,15.9,2023-08-31
Prague,Czech Republic,September 2023,21.7,11.8,15.6,2023-09-01
